word,freq
household,142324
hour,65268
cycl,56064
instrument,54211
day,39737
rent,39736
week,36774
longrun,36448
compens,36049
expans,31533
gap,30188
slope,30031
subsidi,29916
moment,29328
fluctuat,28288
persist,27323
top,27250
old,26405
access,26337
communiti,25536
record,25005
longterm,24934
royal,24684
task,23450
confid,22387
versus,22064
man,21549
crosssect,21406
ownership,21404
histor,21203
administr,21071
expens,21051
proxi,20491
agenc,20486
parenthes,20299
disturb,20056
legal,19959
resid,19774
provis,19701
onlin,19270
minor,19150
owner,18957
esti,18492
committe,18004
exercis,17784
centuri,17730
divis,17404
commiss,17373
oxford,17141
gnp,17096
quantit,16908
code,16145
break,16084
surviv,16027
upward,15811
rich,15675
drive,15592
sold,15513
coverag,15383
promot,15205
explanatori,15120
sumption,15100
west,15017
nber,14932
downward,14511
methodolog,14331
causal,14318
insignific,14281
experienc,13915
logarithm,13580
engin,13545
execut,13322
thoma,13164
channel,13022
fewer,12605
col,12311
presid,12207
judg,12031
edit,11673
court,11614
spent,11578
norm,11511
acceler,11476
sharp,11430
classifi,11407
bottom,11355
brown,11130
summer,11101
east,10958
militari,10954
bracket,10747
request,10305
recommend,10070
martin,9880
conserv,9873
strength,9846
intercept,9842
equa,9469
lost,9458
imput,9302
manageri,8712
brook,8709
dramat,8493
cient,8444
cast,8421
popular,8390
daniel,8382
dent,8270
aea,8149
consump,8030
micro,8005
fine,7901
massachusett,7893
email,7807
exam,7791
kenneth,7729
detect,7705
mental,7636
draft,7618
boston,7596
exert,7586
titl,7535
timeseri,7509
medium,7395
macro,7349
denomin,7232
scientif,7146
gordon,7116
lawrenc,7027
vidual,7016
revolut,6923
crude,6837
join,6794
approv,6684
accuraci,6579
habit,6564
unaffect,6526
spring,6519
handbook,6478
alan,6436
flat,6435
usa,6405
prime,6370
art,6332
maximis,6317
steven,6285
michigan,6259
king,6217
dougla,6216
discrep,6199
prohibit,6129
gari,6110
subsid,6103
dataset,6101
davi,6029
sept,5990
san,5924
slowli,5915
withdraw,5873
tstatist,5865
underestim,5837
coeffi,5804
feb,5716
inc,5661
campaign,5571
ricardo,5570
katz,5554
proportion,5521
collaps,5489
suit,5479
warrant,5471
gram,5435
editor,5433
organiz,5418
settl,5406
doctrin,5276
aug,5276
tiviti,5263
ceteri,5255
regr,5233
paribus,5163
nov,5108
ical,5092
vestment,5052
lowincom,5018
rosen,4955
ductiv,4950
mon,4931
autonom,4921
scientist,4891
jeffrey,4888
circl,4851
unrel,4849
ual,4825
predetermin,4801
ann,4778
christoph,4776
inquiri,4776
donald,4626
oct,4595
underst,4575
tempor,4556
asian,4512
shed,4499
tari,4497
routin,4482
intellectu,4455
toler,4447
lewi,4447
leadership,4408
senat,4401
krueger,4385
personnel,4360
subgroup,4352
matthew,4305
weiss,4302
calendar,4278
renew,4275
sam,4256
nineteenth,4249
firststag,4243
discoveri,4221
government,4206
jonathan,4195
radic,4170
deregul,4137
occupi,4130
individ,4129
compulsori,4120
optimist,4092
freeli,4084
consult,4051
territori,4043
loui,3985
los,3966
supplementari,3939
escap,3924
manual,3886
fiveyear,3881
angel,3879
jpe,3837
civilian,3824
std,3803
dard,3802
testabl,3771
fixedeffect,3758
subperiod,3730
multi,3721
leastsquar,3707
peac,3705
slower,3673
mexican,3657
generous,3632
selfselect,3624
caution,3599
charac,3558
mari,3540
restructur,3538
mandat,3503
spe,3480
novel,3476
tabul,3445
congression,3433
gradient,3422
appoint,3411
devel,3407
hear,3402
deplet,3399
pat,3395
electron,3378
swing,3377
russia,3375
res,3369
apr,3361
lognorm,3350
vulner,3317
illinoi,3306
stone,3299
charter,3278
ela,3275
beneficiari,3269
dutch,3248
truli,3240
propor,3212
ban,3194
hill,3180
mone,3154
milton,3134
postpon,3125
workforc,3108
interven,3100
scholar,3099
ticiti,3067
interpol,3065
adjac,3052
estima,3039
categor,3034
workshop,3003
ashenfelt,3000
evas,2975
meyer,2961
spons,2931
minnesota,2922
ooo,2920
loglinear,2907
enact,2905
realis,2903
institu,2895
coef,2894
unweight,2882
confound,2880
logist,2864
mission,2827
won,2821
specialist,2815
pop,2804
restaur,2799
deep,2795
distress,2793
stanley,2790
bin,2787
queue,2782
instru,2776
timat,2765
characteris,2764
specifica,2764
bruce,2741
ohio,2738
varia,2719
florida,2707
jersey,2706
benjamin,2700
casual,2681
manc,2649
imprecis,2644
perfor,2631
judici,2624
steeper,2622
weigh,2614
minneapoli,2596
mimeograph,2588
unadjust,2560
insensit,2554
mincer,2550
invit,2541
patrick,2507
increa,2470
ulat,2454
dens,2454
pacif,2442
burn,2435
popu,2425
robin,2404
expir,2400
followup,2396
honest,2375
expropri,2357
wale,2339
foregon,2335
pretax,2334
meter,2330
spanish,2329
wine,2320
