word,freq
job,0.00783695116063685
unemploy,0.007835527037220414
hous,0.005741116199451332
household,0.005539840089928647
match,0.004538681328175475
educ,0.003365678340839255
skill,0.003324853469568144
labour,0.0031876629137849925
citi,0.0031145579117413755
shock,0.003049997650196363
rent,0.002839702092369594
insur,0.0024718035431241184
innov,0.0023711654883627753
union,0.002120519767070374
home,0.002059282460163708
hire,0.002047889472832235
subsidi,0.002047889472832235
poverti,0.0020331735308624158
credit,0.0020255782059747673
panel,0.002002792231311822
land,0.001980006256648876
locat,0.0019781074254269643
instrument,0.001847562778920505
export,0.0018224032652301692
occup,0.001791072550068619
entri,0.0017872748876247948
heterogen,0.0017834772251809706
game,0.0017440764773262937
vacanc,0.0016985045280004025
hour,0.0016932827421401442
loan,0.001692333326529188
bargain,0.0016814150470031933
borrow,0.001616854785458181
dummi,0.0015959676420171473
equilibria,0.0015931193951842792
black,0.0015437497834145638
foreign,0.0015418509521926515
lemma,0.0015399521209707395
budget,0.0014939054638393704
manufactur,0.0014535553003737374
payoff,0.0014426370208477427
learn,0.0014355164037655722
extern,0.0014274463710724457
employe,0.00140228685738211
post,0.0013804502983301205
tariff,0.0013291818553384928
surplus,0.0013282324397275367
likelihood,0.0013230106538672784
urban,0.00131541532897963
white,0.001304022341648157
mobil,0.0012973764323714646
rank,0.0012883569840673819
path,0.0012845593216235577
train,0.0012826604904016454
debt,0.0012812363669852114
inflat,0.001273166334292085
cycl,0.0012499056518236612
children,0.001245633281574359
compens,0.0012389873722976664
migrat,0.001231392047410018
unobserv,0.001217150813245677
converg,0.0012086060727470723
densiti,0.0011782247731964783
spend,0.0011701547405033516
median,0.0011701547405033516
reform,0.0011682559092814396
car,0.0011673064936704835
matrix,0.0011530652595061425
simul,0.0011516411360897084
option,0.00114879288925684
taxat,0.0011478434736458842
status,0.0011392987331472796
protect,0.0011378746097308453
identif,0.0011255322067884165
transit,0.001116987466289812
parti,0.0011112909726240755
yes,0.0010942014916268663
redistribut,0.0010756878872132231
discret,0.0010714155169639207
premium,0.0010529019125502775
stochast,0.0010505283735228873
domest,0.0010282171066654197
communiti,0.0010277423988599417
steadi,0.0010239447364161175
robust,0.001016824119333947
parent,0.0010082793788353424
durat,0.00100400700858604
homogen,0.001003532300780562
vote,0.0009973610993093476
capita,0.0009949875602819575
health,0.0009869175275888308
south,0.0009778980792847483
census,0.0009617580138984952
intens,0.0009574856436491929
top,0.0009365985002081594
firstord,0.0009346996689862472
elect,0.0009261549284876427
old,0.0009261549284876427
endow,0.0009252055128766866
plant,0.0009176101879890381
patent,0.0009152366489616479
covari,0.0009104895709068676
mortgag,0.0009095401552959115
voter,0.0009085907396849555
buyer,0.0009005207069918288
concav,0.0008995712913808728
ineffici,0.0008990965835753948
pair,0.0008962483367425265
resid,0.0008900771352713121
switch,0.000889127719660356
longrun,0.000887703596243922
commit,0.0008772600245234053
finit,0.0008758359011069711
layoff,0.0008753611933014931
custom,0.0008753611933014931
steadyst,0.0008710888230521908
task,0.0008687152840248007
royal,0.0008639682059700203
player,0.0008606452513316741
slope,0.0008577970044988058
symmetr,0.0008539993420549816
regim,0.0008535246342495035
upper,0.0008525752186385475
static,0.0008497269718056793
dispers,0.0008483028483892452
north,0.0008430810625289868
row,0.0008407075235015967
threshold,0.0008397581078906406
sell,0.0008378592766687284
imperfect,0.0008373845688632505
regul,0.0008364351532522944
gap,0.0008340616142249042
her,0.0008259915815317777
uniform,0.0008226686268934314
max,0.0008226686268934314
flexibl,0.0008207697956715193
enforc,0.000817446841033173
moment,0.0008160227176167389
ant,0.0008112756395619586
indiffer,0.0008079526849236124
attract,0.0008060538537017003
access,0.0008036803146743101
bid,0.0008036803146743101
promot,0.000802256191257876
avers,0.00080130677564692
network,0.0007989332366195298
volatil,0.0007965596975921396
transact,0.000788964372704491
monoton,0.000787540249288057
southern,0.0007856414180661449
nonlinear,0.0007837425868442327
schedul,0.0007818437556223205
target,0.0007808943400113645
entrepreneur,0.0007804196322058865
discrimin,0.0007794702165949305
hazard,0.0007770966775675403
women,0.0007742484307346721
convex,0.0007732990151237159
cooper,0.0007676025214579796
nash,0.0007609566121812871
compani,0.0007604819043758091
sequenc,0.000759532488764853
optimum,0.000759057780959375
buy,0.000758583073153897
asymptot,0.0007557348263210287
feasibl,0.0007552601185155507
distort,0.0007552601185155507
distanc,0.0007509877482662484
seller,0.0007500383326552924
nomin,0.0007476647936279022
belief,0.0007471900858224242
student,0.0007467153780169461
strateg,0.0007457659624059901
signal,0.0007433924233785999
corpor,0.0007419682999621658
week,0.0007400694687402536
princip,0.0007386453453238196
pareto,0.0007376959297128635
persist,0.0007348476828799953
young,0.0007343729750745173
food,0.0007329488516580831
behaviour,0.0007324741438526052
friction,0.0007291511892142589
rental,0.0007272523579923468
scheme,0.0007272523579923468
leisur,0.0007244041111594785
imit,0.0007239294033540005
constrain,0.0007168087862718301
intermedi,0.0007153846628553959
residu,0.0007149099550499178
global,0.0007139605394389618
perman,0.0007111122926060936
transform,0.0007106375848006156
fertil,0.0007106375848006156
accumul,0.0007006687208855769
pool,0.0007006687208855769
fluctuat,0.0006992445974691428
neighborhood,0.0006982951818581867
agricultur,0.0006959216428307966
economica,0.0006949722272198405
owner,0.0006944975194143625
unskil,0.0006940228116088845
baselin,0.0006935481038034064
profil,0.0006916492725814943
auction,0.0006897504413595822
creation,0.000688326317943148
turnov,0.0006835792398883678
nonparametr,0.0006759839150007192
demograph,0.0006698127135295048
estat,0.0006683885901130706
mix,0.0006655403432802025
regular,0.0006636415120582903
exit,0.0006631668042528123
ownership,0.0006626920964473343
male,0.0006607932652254222
screen,0.000659843849614466
lender,0.000659843849614466
fiscal,0.000659369141808988
expens,0.0006565208949761199
charg,0.0006555714793651637
fig,0.0006555714793651637
minor,0.0006546220637542077
european,0.0006541473559487297
algorithm,0.0006441784920336909
onlin,0.0006408555373953448
calibr,0.00062993725786935
monopoli,0.000629462550063872
cash,0.0006280384266474378
format,0.0006280384266474378
destruct,0.0006256648876200476
bequest,0.0006237660563981355
race,0.0006232913485926576
crosssect,0.0006194936861488332
femal,0.0006194936861488332
men,0.0006190189783433552
versus,0.000615696023705009
exhibit,0.0006128477768721408
guarante,0.0006104742378447506
advertis,0.0006090501144283165
rich,0.0006076259910118825
capac,0.0006062018675954483
length,0.0006043030363735362
tenur,0.0006024042051516241
macroeconom,0.0006000306661242339
frontier,0.0005938594646530195
formula,0.0005933847568475414
deduct,0.0005924353412365853
stationari,0.0005914859256256293
cross,0.0005910112178201512
partner,0.0005905365100146732
day,0.0005895870944037172
notic,0.0005886376787927611
tract,0.0005886376787927611
sort,0.000588162970987283
acquir,0.0005876882631818051
provis,0.0005862641397653709
offic,0.0005843653085434588
default,0.0005834158929325027
head,0.0005834158929325027
tast,0.0005805676460996346
straightforward,0.0005772446914612883
she,0.0005767699836558102
gdp,0.0005767699836558102
bind,0.0005724976134065079
score,0.0005715481977955519
agreement,0.0005715481977955519
segreg,0.0005686999509626837
rural,0.0005649022885188595
bond,0.0005634781651024253
fire,0.0005625287494914693
transport,0.0005568322558257328
equiti,0.0005563575480202549
northern,0.0005549334246038207
cyclic,0.0005549334246038207
lowest,0.0005520851777709525
card,0.0005511357621599965
arriv,0.0005478128075216502
spillov,0.0005468633919106942
experiment,0.0005468633919106942
expans,0.000544015145077826
lend,0.000544015145077826
portfolio,0.0005435404372723479
unchang,0.00054306572946687
talent,0.0005425910216613919
violat,0.0005421163138559138
notat,0.0005421163138559138
you,0.0005387933592175676
drive,0.0005387933592175676
benchmark,0.0005378439436066116
compet,0.0005378439436066116
coordin,0.0005359451123846994
attain,0.0005335715733573093
smooth,0.0005335715733573093
metropolitan,0.0005321474499408751
incumb,0.000530723326524441
cohort,0.0005283497874970509
retir,0.0005278750796915728
parenthes,0.0005269256640806168
invers,0.0005264509562751387
user,0.0005264509562751387
child,0.0005231280016367925
stiglitz,0.0005231280016367925
longterm,0.0005226532938313145
mass,0.0005207544626094024
proxi,0.0005193303391929682
verifi,0.0005188556313874902
durabl,0.0005183809235820122
confid,0.0005183809235820122
logit,0.0005174315079710561
six,0.0005160073845546221
store,0.000515532676749144
monitor,0.0005145832611381879
quantit,0.0005141085533327098
dimens,0.0005136338455272319
exclus,0.0005136338455272319
record,0.0005131591377217538
graduat,0.0005126844299162758
via,0.0005122097221107977
rigid,0.0005103108908888856
conduct,0.0005103108908888856
fee,0.0005103108908888856
physic,0.0005098361830834075
incomplet,0.0005084120596669735
asymmetr,0.0005079373518614954
qualit,0.0005069879362505394
oxford,0.0005065132284450614
michael,0.0005046143972231492
stay,0.000501291442584803
modifi,0.0005008167347793249
field,0.0004998673191683689
logarithm,0.0004989179035574128
termin,0.0004984431957519348
monopolist,0.0004984431957519348
surviv,0.0004951202411135886
boundari,0.0004936961176971545
investor,0.0004908478708642863
exercis,0.0004903731630588082
moral,0.0004898984552533302
frequenc,0.00048799962403141804
million,0.0004856260850040279
agenc,0.00048515137719854986
connect,0.0004846766693930718
lifetim,0.0004846766693930718
constitut,0.0004823031303656817
bad,0.00048182842256020363
repeat,0.0004799295913382915
win,0.00047945488353281346
shape,0.0004789801757273354
neutral,0.00047755605231090134
machin,0.0004766066366999453
divis,0.00047613192889446723
octob,0.0004742330976725551
candid,0.0004742330976725551
salari,0.00047375838986707706
confirm,0.00047375838986707706
infinit,0.000472808974256121
quota,0.00047233426645064294
parametr,0.00047185955864516494
zone,0.0004713848508396869
administr,0.0004713848508396869
subset,0.00046948601961777477
shortrun,0.0004690113118122967
legal,0.0004685366040068187
item,0.00046616306497942854
downward,0.0004647389415629944
cumul,0.00046378952595203837
segment,0.0004628401103410823
tradeoff,0.0004628401103410823
engin,0.0004614159869246482
villag,0.0004614159869246482
client,0.0004595171557027361
partnership,0.0004595171557027361
map,0.00045809303228630196
hypothes,0.00045761832448082396
righthand,0.0004557194932589118
counti,0.00045477007764795573
display,0.00045429536984247773
plot,0.00045429536984247773
migrant,0.0004533459542315216
diamond,0.00045192183081508756
mit,0.00045192183081508756
realiz,0.0004514471230096095
communic,0.0004514471230096095
neighbor,0.0004514471230096095
round,0.0004509724152041315
quadrat,0.0004509724152041315
leader,0.0004500229995931754
therebi,0.0004495482917876974
farmer,0.00044907358398221933
esti,0.00044907358398221933
planner,0.00044907358398221933
exploit,0.0004485988761767413
arbitrari,0.0004485988761767413
adult,0.0004485988761767413
man,0.00044812416837126327
medic,0.00044764946056578527
novemb,0.00044622533714935115
whenev,0.0004452759215383951
heckman,0.00044480121373291704
retain,0.00044480121373291704
district,0.00044480121373291704
insight,0.00044432650592743904
code,0.00044432650592743904
advers,0.000443851798121961
pass,0.0004429023825110049
largest,0.0004414782590945708
middl,0.0004410035512890928
text,0.0004410035512890928
peter,0.00044052884348361475
lose,0.00043673118103979046
sold,0.0004357817654288344
perspect,0.0004353070576233564
cluster,0.0004338829342069223
evolut,0.0004338829342069223
older,0.00043293351859596623
translog,0.0004324588107904882
sumption,0.0004315093951795321
goe,0.00043103468737405406
func,0.00043055997956857606
burden,0.000430085271763098
hall,0.000430085271763098
driven,0.0004281864405411859
oecd,0.00042628760931927377
null,0.00042486348590283965
incid,0.0004239140702918836
upward,0.0004224899468754495
simplic,0.0004224899468754495
notion,0.0004220152390699715
stronger,0.0004215405312644934
internet,0.00042059111565353736
valuat,0.0004196417000425813
relax,0.00041869228443162525
iter,0.00041774286882066914
negoti,0.0004167934532097131
insid,0.0004163187454042351
interview,0.000415844037598757
residenti,0.000415369329793279
horizon,0.00041489462198780096
spell,0.00041489462198780096
systemat,0.0004144199141823229
februari,0.0004144199141823229
retail,0.00041347049857136685
decentr,0.00041157166734945473
princeton,0.00041062225173849867
senior,0.0004096728361275426
criterion,0.0004096728361275426
crucial,0.0004096728361275426
liabil,0.0004087234205165865
bottom,0.00040777400490563044
document,0.00040777400490563044
liquid,0.00040729929710015244
war,0.0004068245892946744
seek,0.0004058751736837183
inherit,0.00040492575807276227
brand,0.00040302692685085015
count,0.0004025522190453721
forecast,0.0003997039722125039
corollari,0.0003997039722125039
uniti,0.0003987545566015478
bracket,0.0003982798487960698
punish,0.0003982798487960698
complementar,0.0003982798487960698
nber,0.0003963810175741577
anticip,0.0003963810175741577
remov,0.00039590630976867963
inconsist,0.0003949568941577236
offici,0.0003944821863522455
probit,0.0003944821863522455
volum,0.0003944821863522455
markup,0.0003944821863522455
unknown,0.00039353277074128946
sex,0.00039353277074128946
entrant,0.0003911592317138993
insignific,0.0003906845239084213
oil,0.00038973510829746523
india,0.00038783627707555306
secondari,0.00038736156927007506
exp,0.000386886861464597
regressor,0.000386412153659119
van,0.000386412153659119
intervent,0.00038593744585364094
ate,0.0003854627380481629
sec,0.0003840386146317288
adapt,0.0003840386146317288
contradict,0.0003830891990207727
phase,0.0003830891990207727
binari,0.00038024095218790454
