word,freq
game,0.16539651241405684
payoff,0.10709796511768625
bid,0.0778099238230164
buyer,0.07755497861203309
equilibria,0.07733391852402859
seller,0.07001795911517876
auction,0.06843503979888373
advertis,0.04286629414545754
bidder,0.041902988506489
pareto,0.03421913347672657
planner,0.017741282245325063
collus,0.016177725856446484
oligopoli,0.012214780045212436
firstbest,0.010042905020000291
walrasian,0.008650387823300378
procur,0.008451917817281735
node,0.00799688902299509
oligopolist,0.00676572955476562
maskin,0.006215499700681413
resal,0.006067050590488608
secondbest,0.005331259348663393
rationaliz,0.0033626950613240046
aumann,0.003325582783775803
vickrey,0.003178747250867701
firstpric,0.0030593425317995745
tacit,0.0029431649673008565
chamberlin,0.0025171805641388905
seal,0.002473613977451871
secondpric,0.002454251050035418
dreze,0.0023009612079884986
collud,0.002247713157593253
selten,0.0020766739654145844
auc,0.0020460159970052006
undomin,0.0020153580285958168
abreu,0.0019217705460829605
postlewait,0.00188143111396535
athey,0.0017910707860219028
tirl,0.0016732796442384802
laroqu,0.0016313266348361654
crosselast,0.0015796921617256242
ria,0.0015312848431844916
tatonn,0.0014877182564974724
vuong,0.001466741751796315
adver,0.0014264023196787045
lexicograph,0.0013618592282905277
tise,0.0013618592282905277
sealedbid,0.0013408827235893703
overbid,0.0012860210959094202
mookherje,0.0012731124776317849
guesneri,0.001269885323062376
grandmont,0.0012456816637918097
highvalu,0.0011908200361118596
fixedpric,0.0011779114178342243
hail,0.0010520523896272798
misrepres,0.00103753019406494
vertis,0.0010246215757873046
lowvalu,0.0009923500300932165
secondhand,0.0009536241752603103
selfconfirm,0.0009326476705591529
singleproduct,0.0009165118977121088
stacchetti,0.0008745588883097939
solvabl,0.0008664910018862719
adverti,0.0008535823836086365
damm,0.0007954936013592775
hendel,0.00077451709665812
nonwalrasian,0.0007696763648040068
holmstrm,0.0007438591282487362
dilip,0.0007390183963946229
srivastava,0.0007309505099711008
scc,0.0007196554689781699
lizzeri,0.0007132011598393523
uniformpric,0.0007115875825546478
horner,0.0007035196961311257
ipv,0.0006970653869923081
olist,0.0006906110778534904
benassi,0.0006728617277217418
unsold,0.0006728617277217418
commonvalu,0.0006728617277217418
diamet,0.0006325222956041314
perrign,0.0006260679864653137
marvel,0.0006147729454723829
gia,0.0006018643271947474
