word,freq
inflat,93644
nomin,40828
fiscal,35909
currenc,34908
volatil,33525
dividend,24540
deficit,19580
bill,19182
gold,17593
specul,17366
deflat,17165
commerci,17155
gnp,17096
crisi,14414
treasuri,13796
matur,12937
keynesian,11999
keyn,10751
inflationari,8891
devalu,8555
crise,7198
hedg,6861
veloc,6572
outstand,6392
creditor,6357
circul,5635
secular,5498
banker,5107
diversif,5100
sterl,4993
schumpet,4484
sovereign,4247
float,4020
modigliani,3787
peg,3757
kuznet,3708
manhour,3480
oversea,3422
excis,3419
infla,3385
debtor,3339
dwell,3249
exchanger,2997
capitaloutput,2867
balanceofpay,2560
expansionari,2098
tionari,1957
deflationari,1955
monetarist,1889
musgrav,1847
interestr,1837
bailout,1810
dornbusch,1725
nonbank,1652
renci,1650
overvalu,1614
robertson,1606
treatis,1541
mundel,1512
destabil,1489
flation,1480
openmarket,1476
czech,1429
divi,1424
proprietor,1391
denison,1370
herfindahl,1354
redempt,1301
loanabl,1271
frenkel,1264
lever,1235
spiral,1214
goldsmith,1191
withdrawn,1189
telser,1134
processor,1110
postal,1095
commonwealth,1084
lintner,1075
disinfl,1050
mint,1027
redeem,1027
builtin,1005
kravi,992
repudi,991
builder,986
interbank,979
riti,978
bretton,972
lutz,972
contractionari,925
iio,921
epu,921
dend,899
reinhart,898
supervisori,897
interestbear,875
mckinnon,873
maynard,862
meiselman,860
costpush,851
wageearn,849
foreignexchang,841
monet,835
cashinadv,777
nomi,771
hedger,754
brennan,741
shortperiod,734
disequilibria,732
iooo,731
abramovitz,725
bronfenbrenn,724
taussig,700
kalecki,696
buiter,685
oeec,667
froot,664
securi,645
commer,620
antiinflationari,609
forgotten,594
rudig,589
overhang,573
cmd,569
unplan,563
nom,554
fleme,550
triffin,549
longperiod,534
balancedbudget,529
moneywag,529
precrisi,526
pechman,526
branson,525
yearend,519
leeuw,518
reschedul,513
mms,509
bail,508
gilt,498
specula,472
monetaryfisc,470
ced,462
stabiliza,456
trea,451
specu,449
preannounc,441
feig,440
leijonhufvud,440
bullion,437
currentaccount,437
crawl,427
overdraft,426
kormendi,421
willett,420
kareken,419
stagflat,409
pigous,409
selfsustain,408
resumpt,400
kessel,397
centralbank,397
lator,391
balancedgrowth,388
rediscount,383
flationari,377
peacock,374
sdr,369
brumberg,368
hendershott,361
quadrupl,360
neokeynesian,354
sutch,353
radcliff,351
related,350
unsound,346
buyback,343
nondollar,342
greenback,342
exdividend,337
antagon,334
culbertson,334
warburton,334
tranquil,329
vola,326
prudenti,320
alib,314
kaminski,313
danthin,313
tanzi,313
consumergood,308
gersovitz,304
noncompet,302
nonspecul,301
svejnar,300
upsurg,299
antiinfl,298
mip,293
credi,292
cairncross,290
ioooo,287
defla,286
lira,282
splice,281
stockadjust,281
unhedg,280
productmarket,280
balogh,279
balanceof,279
devalua,278
slovak,276
bosworth,275
isocost,274
nonmoney,272
noninflationari,268
covar,265
inconvert,263
tarshi,260
foreigncurr,256
demolit,254
cairn,254
mikesel,252
eccl,252
cootner,250
demandpul,245
flate,243
robertsonian,243
schum,242
kouri,241
ster,238
bop,238
hodgman,234
highemploy,234
yeager,234
ackley,231
cmc,227
roosa,225
upperincom,225
sohmen,224
recollect,224
unantici,223
macaulay,223
undiversifi,221
connolli,220
roley,219
liquidityprefer,218
noninterestbear,217
paish,217
colm,216
foreigntrad,210
leipzig,210
swoboda,209
bilson,206
atil,206
floyd,206
zerocoupon,205
diversi,204
realbal,202
highinfl,202
diversifica,201
