word,freq
unemploy,112038
inflat,93644
credit,67996
insur,67318
debt,64242
cycl,56064
forecast,49079
borrow,46235
bond,45625
loan,45409
budget,45148
home,45118
liquid,42144
nomin,40828
fiscal,35909
cash,35629
equiti,34619
volatil,33525
subsidi,29916
perman,29296
mobil,28771
fluctuat,28288
deposit,26809
taxat,25310
longterm,24934
macroeconom,24918
inventori,24769
royal,24684
dividend,24540
durabl,24186
default,20773
lend,19223
propens,19082
horizon,17604
liabil,17119
uniti,16914
redistribut,16768
economica,15760
recess,14924
leisur,14718
rigid,14246
friedman,14101
steadyst,13366
matur,12937
dispos,12696
frontier,12168
mortgag,11853
phillip,11271
taylor,10963
neoclass,10487
intersect,9962
hansen,9947
transitori,8906
devalu,8555
shadow,8442
puzzl,7847
embodi,7789
nontrad,7577
solow,7547
macro,7349
fed,7307
favour,7290
denomin,7232
ces,7204
barro,7132
hick,7056
diagram,7013
paradox,6872
sticki,6816
cobbdougla,6731
disequilibrium,6687
veloc,6572
habit,6564
leverag,6547
band,6506
tobin,6494
nondur,6443
cpi,6318
maximis,6317
storag,6315
taxpay,6244
king,6217
unstabl,6029
walk,5962
episod,5868
impuls,5839
geometr,5793
destruct,5776
sheet,5590
ray,5585
imf,5351
vintag,5288
sargent,5121
lumpsum,5021
autonom,4921
campbel,4901
aftertax,4724
engel,4670
disast,4623
klein,4612
unanticip,4582
governor,4531
roll,4519
capitallabor,4484
weiss,4302
organis,4266
sovereign,4247
prescott,4208
valuead,4203
blanchard,4186
euro,4160
float,4020
stockhold,3887
fiveyear,3881
foresight,3877
numerair,3832
modigliani,3787
peg,3757
tradabl,3739
subperiod,3730
plane,3711
homothet,3706
crash,3619
ppp,3563
stein,3550
expecta,3534
simplif,3426
gradient,3422
infla,3385
lognorm,3350
slack,3169
milton,3134
redund,3121
payout,3104
countercycl,3052
mankiw,3012
exchanger,2997
inertia,2987
meyer,2961
harrod,2952
depositor,2856
indeterminaci,2851
woodford,2846
shiller,2843
characteris,2764
rogoff,2724
indetermin,2706
kaldor,2699
minneapoli,2596
capitalintens,2591
balanceofpay,2560
patinkin,2545
gertler,2535
nonconvex,2527
isoqu,2498
coupon,2473
bernank,2443
cone,2404
calvo,2402
stagger,2354
blinder,2307
underemploy,2291
eaton,2277
contour,2265
unitari,2258
uninsur,2220
karl,2212
forwardlook,2189
economywid,2166
panic,2155
fullemploy,2125
recognis,2122
emphasis,2084
summaris,2074
don,2056
twosector,2050
bhagwati,2048
caballero,2038
nonmonetari,2013
olivi,2009
scf,1998
basket,1995
meltzer,1994
poterba,1989
sach,1987
rotemberg,1983
eckstein,1966
tionari,1957
slutski,1953
propag,1947
cochran,1937
monetarist,1889
nonsepar,1876
bil,1841
interestr,1837
tinbergen,1794
christiano,1776
svensson,1764
expec,1749
dornbusch,1725
amplifi,1724
diewert,1712
eichenbaum,1700
hyperplan,1694
equilibr,1681
uzawa,1670
compustat,1670
reorgan,1660
obstfeld,1654
nonbank,1652
eisner,1627
coeff,1619
fri,1614
nipa,1612
auerbach,1571
quadrant,1567
greenwood,1546
kendrick,1531
inven,1515
mundel,1512
kotlikoff,1505
chetti,1503
flation,1480
cagan,1477
openmarket,1476
axe,1444
gorman,1444
fomc,1435
brunner,1428
divi,1424
manifold,1423
fellner,1414
nonneutr,1390
klenow,1386
ert,1384
buyout,1381
domar,1376
denison,1370
huang,1360
duesenberri,1355
kydland,1346
pih,1332
tra,1324
nonhuman,1316
mishkin,1305
laurenc,1295
mccallum,1290
businesscycl,1290
ppi,1281
steril,1279
